transaction_id,account_number,transaction_date,value_date,transaction_type,amount,balance_after,currency,counterparty_name,narration,category,payment_mode
ea404a33-6b94-47f7-9611-c5e1d09ee6fd,HDFC-CA-29833423,2025-09-07,2025-09-07,DEBIT,5610,103417157,INR,Uber India,UPI-EXP-37784,Operating Expense,UPI
74421f73-a1a2-4f42-b6d7-78236c5bfa72,HDFC-CA-29833423,2025-09-07,2025-09-07,DEBIT,2537,103414620,INR,Zomato,UPI-EXP-46721,Operating Expense,UPI
80fbef35-d6af-42d1-a279-14d66a5e3c01,HDFC-CA-29833423,2025-09-07,2025-09-07,DEBIT,5168,103409452,INR,BESCOM,UPI-EXP-66479,Operating Expense,UPI
20aff5b4-c455-4307-ad47-dc6dbd26376d,HDFC-CA-29833423,2025-09-07,2025-09-07,DEBIT,1714,103407738,INR,Staples India,UPI-EXP-74393,Operating Expense,UPI
04e231b8-6b1c-486e-a354-6b144c74ee00,HDFC-CA-29833423,2025-09-07,2025-09-07,DEBIT,3178,103404560,INR,Uber India,UPI-EXP-49892,Operating Expense,UPI
1c732768-b11b-4214-809b-55c99171b50c,HDFC-CA-29833423,2025-09-08,2025-09-08,CREDIT,50398,103454958,INR,Alpha Corp,IMPS-CLIENT-3134,Client Collection,IMPS
ca83ba47-b8ec-405b-9a8e-f84a2638954a,HDFC-CA-29833423,2025-09-08,2025-09-08,CREDIT,111825,103566783,INR,Gamma Technologies,IMPS-CLIENT-6920,Client Collection,IMPS
9e15ae2a-dc73-4519-b19e-fe6c6f7ca022,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,34228,103532555,INR,Staples India,NEFT-VENDOR-4441,Vendor Payment,NEFT
b5b3b3e8-2ed7-463a-9664-209a30fc7801,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,79588,103452967,INR,Swiggy,NEFT-VENDOR-2429,Vendor Payment,NEFT
18cb5efc-2426-418d-bc90-e3b3ce65d3c4,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,16941,103436026,INR,ACT Fibernet,NEFT-VENDOR-2971,Vendor Payment,NEFT
e6c3afa6-ff5e-4397-bc89-54a4c79a0704,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,5005,103431021,INR,Prestige Office Rentals,UPI-EXP-35287,Operating Expense,UPI
502d315f-3638-44d3-bea3-642408345afb,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,5972,103425049,INR,Zomato,UPI-EXP-22928,Operating Expense,UPI
ac8d91a4-7d77-4652-80b8-1b292f878bdd,HDFC-CA-29833423,2025-09-08,2025-09-08,DEBIT,813,103424236,INR,Uber India,UPI-EXP-49515,Operating Expense,UPI
96b6924c-d93b-4103-8ae6-7ef033d7e60e,HDFC-CA-29833423,2025-09-09,2025-09-09,CREDIT,224488,103648724,INR,Beta Solutions,IMPS-CLIENT-9741,Client Collection,IMPS
117103eb-2429-4989-87df-ae506697f2a9,HDFC-CA-29833423,2025-09-09,2025-09-09,CREDIT,213945,103862669,INR,Beta Solutions,IMPS-CLIENT-1717,Client Collection,IMPS
94519918-98f6-4a2c-b9d1-98fc19609d80,HDFC-CA-29833423,2025-09-09,2025-09-09,CREDIT,58510,103921179,INR,Beta Solutions,IMPS-CLIENT-7851,Client Collection,IMPS
402eb6d4-8716-4965-90f1-2fdba16a03fd,HDFC-CA-29833423,2025-09-09,2025-09-09,CREDIT,169309,104090488,INR,Gamma Technologies,IMPS-CLIENT-6690,Client Collection,IMPS
723b7f24-7e98-4090-9fbe-79ba7932ce24,HDFC-CA-29833423,2025-09-09,2025-09-09,CREDIT,120947,104211435,INR,Delta Systems,IMPS-CLIENT-2923,Client Collection,IMPS
8ae5462e-fae8-48cd-b94c-885c7ef8312f,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,11874,104199561,INR,Zomato,NEFT-VENDOR-7864,Vendor Payment,NEFT
ae380f1e-ca04-49e5-886f-52a112d9d062,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,71650,104127911,INR,AWS India Pvt Ltd,NEFT-VENDOR-3735,Vendor Payment,NEFT
43cb8663-8211-47c2-a8df-99cc26218b1a,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,38933,104088978,INR,ACT Fibernet,NEFT-VENDOR-5745,Vendor Payment,NEFT
1814a20b-f91f-4770-ab31-43ec51fad9a7,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,8956,104080022,INR,AWS India Pvt Ltd,NEFT-VENDOR-4116,Vendor Payment,NEFT
92bc6786-4a1b-4c5d-b8c3-bbf9f238b214,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,4255,104075767,INR,BESCOM,UPI-EXP-31694,Operating Expense,UPI
5b2092ff-27d8-4121-a002-ffed5f0eb7d9,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,3786,104071981,INR,Swiggy,UPI-EXP-83727,Operating Expense,UPI
477eb182-14a1-42ef-bb0c-84a59c33200f,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,6584,104065397,INR,Swiggy,UPI-EXP-62540,Operating Expense,UPI
1f7ea460-945b-4124-b4b6-0803a4503941,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,5174,104060223,INR,Staples India,UPI-EXP-37122,Operating Expense,UPI
e6b7691b-50fd-4fb0-bb4c-9b50cceac4db,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,1707,104058516,INR,AWS India Pvt Ltd,UPI-EXP-30971,Operating Expense,UPI
369c5166-16f1-48e2-b200-ce9c32f40197,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,4884,104053632,INR,Prestige Office Rentals,UPI-EXP-87609,Operating Expense,UPI
680e468b-6bc6-45e8-b81b-14fe920acf48,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,5907,104047725,INR,AWS India Pvt Ltd,UPI-EXP-77213,Operating Expense,UPI
7b0047bd-1995-4908-93f1-de01f2849dbd,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,3930,104043795,INR,Staples India,UPI-EXP-49768,Operating Expense,UPI
82cbf950-f0c4-4860-bd27-a37108ac974e,HDFC-CA-29833423,2025-09-09,2025-09-09,DEBIT,2004,104041791,INR,Staples India,UPI-EXP-45194,Operating Expense,UPI
b7eab8c8-149f-425d-b514-a2afc0cbb30c,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,56222,104098013,INR,Beta Solutions,IMPS-CLIENT-4668,Client Collection,IMPS
3a616cad-31a4-4020-9673-067c46bf4295,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,36957,104134970,INR,Epsilon Infotech,IMPS-CLIENT-4902,Client Collection,IMPS
70a1a370-ae01-44d4-9118-51079e95d773,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,101504,104236474,INR,Alpha Corp,IMPS-CLIENT-3427,Client Collection,IMPS
5a56de2f-c162-42ba-bd74-f9f54148d195,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,97812,104334286,INR,Beta Solutions,IMPS-CLIENT-5430,Client Collection,IMPS
df42bafc-89de-405c-9270-5a52ca95532d,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,232256,104566542,INR,Alpha Corp,IMPS-CLIENT-5079,Client Collection,IMPS
686160ed-a1e6-4a01-8819-b491b8b61427,HDFC-CA-29833423,2025-09-10,2025-09-10,CREDIT,240852,104807394,INR,Beta Solutions,IMPS-CLIENT-9758,Client Collection,IMPS
d9ca784a-76aa-4ecb-9b73-363f0f3d4ba7,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,3183,104804211,INR,Uber India,NEFT-VENDOR-7047,Vendor Payment,NEFT
49a8accb-cbff-4360-862e-ae3d178a29ed,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,881,104803330,INR,Staples India,UPI-EXP-27512,Operating Expense,UPI
fa079f83-ebc4-4add-85cd-6d1e8cf0681f,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,3545,104799785,INR,Staples India,UPI-EXP-52550,Operating Expense,UPI
b3286859-80cb-45b5-ba45-2a4c5625dad8,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,669,104799116,INR,AWS India Pvt Ltd,UPI-EXP-56593,Operating Expense,UPI
63865233-f6b5-4fab-b407-0e71d61001c3,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,1996,104797120,INR,Staples India,UPI-EXP-33165,Operating Expense,UPI
4de80600-119b-443a-927e-877f0efd1d81,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,2297,104794823,INR,AWS India Pvt Ltd,UPI-EXP-80436,Operating Expense,UPI
5170a73d-70c2-4ef9-b21a-cab5bbccb885,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,5584,104789239,INR,BESCOM,UPI-EXP-60067,Operating Expense,UPI
ee52c112-7a74-4025-8565-fd4428eb5cea,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,5556,104783683,INR,Staples India,UPI-EXP-92081,Operating Expense,UPI
f08bb1b0-3a50-4135-a70b-ae0713d7d95b,HDFC-CA-29833423,2025-09-10,2025-09-10,DEBIT,5396,104778287,INR,Prestige Office Rentals,UPI-EXP-67958,Operating Expense,UPI
2070035a-9cc9-4372-9983-0fb42fc7a873,HDFC-CA-29833423,2025-09-11,2025-09-11,CREDIT,110003,104888290,INR,Gamma Technologies,IMPS-CLIENT-4341,Client Collection,IMPS
1b913b32-29c5-4ec0-9105-27fb72a2539e,HDFC-CA-29833423,2025-09-11,2025-09-11,CREDIT,177479,105065769,INR,Delta Systems,IMPS-CLIENT-3550,Client Collection,IMPS
0e2bc0ba-02e5-4613-9947-908dd4e156c5,HDFC-CA-29833423,2025-09-11,2025-09-11,CREDIT,141930,105207699,INR,Beta Solutions,IMPS-CLIENT-8109,Client Collection,IMPS
6b98e1f1-4a76-45cf-85de-e2b4c712cbd2,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,22442,105185257,INR,Zomato,NEFT-VENDOR-2535,Vendor Payment,NEFT
08e1e54f-70b2-4742-84c3-e3b336f922f7,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,68006,105117251,INR,ACT Fibernet,NEFT-VENDOR-8526,Vendor Payment,NEFT
4318a100-3bc1-49a8-92b3-a6451065b53d,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,27251,105090000,INR,ACT Fibernet,NEFT-VENDOR-4094,Vendor Payment,NEFT
e6bdf8e7-faf1-4f26-821f-e8a9cb14383b,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,6175,105083825,INR,ACT Fibernet,UPI-EXP-94877,Operating Expense,UPI
2bc0f40d-c99c-4ed3-a562-ede81a1de7b2,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,2510,105081315,INR,AWS India Pvt Ltd,UPI-EXP-50653,Operating Expense,UPI
a14587f6-c5f5-473a-b60c-ad61c37aa853,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,1534,105079781,INR,ACT Fibernet,UPI-EXP-61668,Operating Expense,UPI
ed490fb9-8792-4e7e-be35-cf7fe49c8738,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,5830,105073951,INR,Prestige Office Rentals,UPI-EXP-19103,Operating Expense,UPI
76cd50a7-c942-452b-93f0-b9a8da198e69,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,1375,105072576,INR,BESCOM,UPI-EXP-65888,Operating Expense,UPI
c24bdaa3-b721-47f3-a994-03614c2d5298,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,2209,105070367,INR,Zomato,UPI-EXP-94557,Operating Expense,UPI
4ccf5c28-351f-4924-92df-107ef04f2480,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,3497,105066870,INR,BESCOM,UPI-EXP-79045,Operating Expense,UPI
330e36bb-7dee-46e8-8584-c97a1d79c376,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,1324,105065546,INR,AWS India Pvt Ltd,UPI-EXP-89074,Operating Expense,UPI
edeb6f06-5627-45da-a65b-7932ea455721,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,1016,105064530,INR,Swiggy,UPI-EXP-60330,Operating Expense,UPI
ee0010f4-c5c8-4c53-a0be-a13994d92c6b,HDFC-CA-29833423,2025-09-11,2025-09-11,DEBIT,369,105064161,INR,BESCOM,UPI-EXP-11776,Operating Expense,UPI
5a6ebcd3-2b9d-4858-bffd-81535171bc5b,HDFC-CA-29833423,2025-09-12,2025-09-12,CREDIT,59649,105123810,INR,Beta Solutions,IMPS-CLIENT-2369,Client Collection,IMPS
0a9a82d0-74bc-4a9f-adb6-5ea2545c2085,HDFC-CA-29833423,2025-09-12,2025-09-12,CREDIT,95164,105218974,INR,Beta Solutions,IMPS-CLIENT-1221,Client Collection,IMPS
f85fdeaf-2843-4d3a-9dab-41f4c486444a,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,16938,105202036,INR,Uber India,NEFT-VENDOR-2392,Vendor Payment,NEFT
72b5e032-7a0b-4cda-9603-33ce99f4268b,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,1340,105200696,INR,Zomato,UPI-EXP-83774,Operating Expense,UPI
beb839d0-7444-4bae-9049-cbdb0285f488,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,3839,105196857,INR,ACT Fibernet,UPI-EXP-50289,Operating Expense,UPI
1e25c48f-79c4-4891-8460-40a8ebc253c9,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,2917,105193940,INR,Zomato,UPI-EXP-30252,Operating Expense,UPI
d7b420ba-789e-4268-bedd-df50661730c7,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,2197,105191743,INR,AWS India Pvt Ltd,UPI-EXP-81241,Operating Expense,UPI
2437ef18-7a62-4126-88e1-30e1993a61d5,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,5869,105185874,INR,Staples India,UPI-EXP-92245,Operating Expense,UPI
879482dc-675b-4a61-8790-ff224bc84628,HDFC-CA-29833423,2025-09-12,2025-09-12,DEBIT,4653,105181221,INR,BESCOM,UPI-EXP-12779,Operating Expense,UPI
cfc9beee-c7b6-44b5-adee-0f93fea8f923,HDFC-CA-29833423,2025-09-13,2025-09-13,CREDIT,51952,105233173,INR,Epsilon Infotech,IMPS-CLIENT-5861,Client Collection,IMPS
dd5a5e47-d9a1-4e83-923b-83aee352ab08,HDFC-CA-29833423,2025-09-13,2025-09-13,CREDIT,51887,105285060,INR,Epsilon Infotech,IMPS-CLIENT-7804,Client Collection,IMPS
6281a50b-50e9-4ab2-a5fa-5803ce4a4b26,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,3158,105281902,INR,Prestige Office Rentals,NEFT-VENDOR-1393,Vendor Payment,NEFT
2c2807b0-613f-43e6-b994-e89cf851409e,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,32710,105249192,INR,Swiggy,NEFT-VENDOR-7314,Vendor Payment,NEFT
5f1d1031-e5f6-4c01-a020-f841b252b506,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,3094,105246098,INR,Staples India,UPI-EXP-39607,Operating Expense,UPI
d9fffa10-5f13-480e-a8e8-9f231f6ca1c8,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,5806,105240292,INR,Swiggy,UPI-EXP-24733,Operating Expense,UPI
1ff58ad4-d73e-4c58-8428-2311fccad436,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,4228,105236064,INR,ACT Fibernet,UPI-EXP-24435,Operating Expense,UPI
f895254b-4214-4ee3-bad2-1e32779a3c20,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,2039,105234025,INR,BESCOM,UPI-EXP-46937,Operating Expense,UPI
2ca11aef-1a7a-4cd0-a006-1b819f72c68c,HDFC-CA-29833423,2025-09-13,2025-09-13,DEBIT,3127,105230898,INR,BESCOM,UPI-EXP-90700,Operating Expense,UPI
40ae0d30-669f-4868-94d9-f805cc95e508,HDFC-CA-29833423,2025-09-14,2025-09-14,CREDIT,56024,105286922,INR,Gamma Technologies,IMPS-CLIENT-2389,Client Collection,IMPS
0d499c29-3480-4aa8-a011-53cd61a1ddcb,HDFC-CA-29833423,2025-09-14,2025-09-14,CREDIT,36363,105323285,INR,Epsilon Infotech,IMPS-CLIENT-3475,Client Collection,IMPS
286d9381-0c4e-4564-b65e-28d5f0174877,HDFC-CA-29833423,2025-09-14,2025-09-14,CREDIT,71679,105394964,INR,Delta Systems,IMPS-CLIENT-9691,Client Collection,IMPS
db0909a3-604e-40b1-bba9-4f2fb3af52db,HDFC-CA-29833423,2025-09-14,2025-09-14,CREDIT,112777,105507741,INR,Epsilon Infotech,IMPS-CLIENT-3971,Client Collection,IMPS
2799dbe9-4efd-49a9-91f4-20e64674c349,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,22689,105485052,INR,Staples India,NEFT-VENDOR-5702,Vendor Payment,NEFT
53e31fb3-11da-4d0a-a989-b1269647fadc,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,48663,105436389,INR,BESCOM,NEFT-VENDOR-5441,Vendor Payment,NEFT
168199ab-f04c-4e3a-9ee3-1d1e455096e1,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,68437,105367952,INR,Uber India,NEFT-VENDOR-5348,Vendor Payment,NEFT
e3abd0f4-1593-4504-9609-1315e597a561,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,13009,105354943,INR,AWS India Pvt Ltd,NEFT-VENDOR-3435,Vendor Payment,NEFT
8780be6c-8bb3-4e15-8bd1-59789a3567a4,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,2823,105352120,INR,ACT Fibernet,UPI-EXP-61196,Operating Expense,UPI
41488d6d-2bdc-4b5c-afeb-257f581143d1,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,3859,105348261,INR,Zomato,UPI-EXP-18822,Operating Expense,UPI
3e7df803-0702-4f31-b369-dc7b167b7760,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,1127,105347134,INR,Swiggy,UPI-EXP-46500,Operating Expense,UPI
91b1b3d1-88f8-43c4-9c23-8763a29b3246,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,1385,105345749,INR,BESCOM,UPI-EXP-52343,Operating Expense,UPI
9f22ac8c-67d0-4508-9518-84bd3bf80f15,HDFC-CA-29833423,2025-09-14,2025-09-14,DEBIT,1244,105344505,INR,ACT Fibernet,UPI-EXP-60465,Operating Expense,UPI
148330dd-b066-48a4-91a7-b04bb76cbc7c,HDFC-CA-29833423,2025-09-15,2025-09-15,CREDIT,108706,105453211,INR,Delta Systems,IMPS-CLIENT-7944,Client Collection,IMPS
f2194500-93bc-4087-92b5-92d41d942fbf,HDFC-CA-29833423,2025-09-15,2025-09-15,CREDIT,151166,105604377,INR,Delta Systems,IMPS-CLIENT-6463,Client Collection,IMPS
36eb3f0c-321a-48af-a24d-0a59f069cd88,HDFC-CA-29833423,2025-09-15,2025-09-15,CREDIT,61233,105665610,INR,Beta Solutions,IMPS-CLIENT-7278,Client Collection,IMPS
363f1cab-1a6f-4228-a1d3-4690315a35c3,HDFC-CA-29833423,2025-09-15,2025-09-15,CREDIT,134749,105800359,INR,Epsilon Infotech,IMPS-CLIENT-9144,Client Collection,IMPS
5d5a7a8f-07a1-456c-9329-f2f9ed006f70,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,72792,105727567,INR,Prestige Office Rentals,NEFT-VENDOR-7301,Vendor Payment,NEFT
940a3a30-f4fd-46c7-9c03-b5049d1cf156,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,13959,105713608,INR,Swiggy,NEFT-VENDOR-9633,Vendor Payment,NEFT
4231ec53-35e9-4a69-9d08-d6c93398e3aa,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,78743,105634865,INR,Prestige Office Rentals,NEFT-VENDOR-2429,Vendor Payment,NEFT
8ee5372c-811f-472a-b345-cd8a7d97c4d2,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,33827,105601038,INR,Uber India,NEFT-VENDOR-1046,Vendor Payment,NEFT
8e107e01-9a8e-4054-b10f-2fb8402a72b4,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,340,105600698,INR,Uber India,UPI-EXP-83187,Operating Expense,UPI
b6a85251-cb21-43c0-be6e-8e1cb200b68d,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,4082,105596616,INR,ACT Fibernet,UPI-EXP-24438,Operating Expense,UPI
5fcb3867-4926-4a06-98c0-ccf37f8dd71d,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,688,105595928,INR,Uber India,UPI-EXP-57298,Operating Expense,UPI
801f0902-61b3-4443-94cf-0ee31c4db55e,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,6578,105589350,INR,ACT Fibernet,UPI-EXP-48626,Operating Expense,UPI
d8a5efac-86b4-4e1c-8e74-37760777bfb3,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,3971,105585379,INR,ACT Fibernet,UPI-EXP-82286,Operating Expense,UPI
5ac3aa33-733d-4faa-8160-07709b24ff77,HDFC-CA-29833423,2025-09-15,2025-09-15,DEBIT,3649,105581730,INR,Prestige Office Rentals,UPI-EXP-37621,Operating Expense,UPI
2cbd0b1b-b9dd-43b2-9d95-c568980accad,HDFC-CA-29833423,2025-09-16,2025-09-16,CREDIT,39644,105621374,INR,Beta Solutions,IMPS-CLIENT-2920,Client Collection,IMPS
0e73df86-cee9-42b5-a6f5-61dd60184915,HDFC-CA-29833423,2025-09-16,2025-09-16,CREDIT,207394,105828768,INR,Beta Solutions,IMPS-CLIENT-7184,Client Collection,IMPS
73edd881-8d67-44c7-bd9c-b1ca1a301894,HDFC-CA-29833423,2025-09-16,2025-09-16,CREDIT,217172,106045940,INR,Alpha Corp,IMPS-CLIENT-7958,Client Collection,IMPS
acd78de6-d439-4424-a41f-a6bc9b57f968,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,10088,106035852,INR,BESCOM,NEFT-VENDOR-2208,Vendor Payment,NEFT
9fb96531-f5c1-4807-9e16-ba40438cb934,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,65498,105970354,INR,ACT Fibernet,NEFT-VENDOR-1494,Vendor Payment,NEFT
d6e7e2e5-059a-41d4-8b0e-2ef56f0ee152,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,22252,105948102,INR,Uber India,NEFT-VENDOR-3314,Vendor Payment,NEFT
4c159e1f-d4e7-4cbd-8d5d-6759e96f81aa,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,2207,105945895,INR,BESCOM,UPI-EXP-11635,Operating Expense,UPI
ffbeaeba-933f-4f94-a844-592f20800ab1,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,4862,105941033,INR,Swiggy,UPI-EXP-29623,Operating Expense,UPI
46723243-260c-47a0-a1b5-b05613403c68,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,6470,105934563,INR,ACT Fibernet,UPI-EXP-71573,Operating Expense,UPI
2d9a99ac-85d1-47fc-b721-a5f96a067d33,HDFC-CA-29833423,2025-09-16,2025-09-16,DEBIT,6291,105928272,INR,ACT Fibernet,UPI-EXP-79133,Operating Expense,UPI
b17fa623-04a7-4d40-b758-8d0f7ed52ecb,HDFC-CA-29833423,2025-09-17,2025-09-17,CREDIT,148256,106076528,INR,Delta Systems,IMPS-CLIENT-6526,Client Collection,IMPS
ca190d65-e70f-4d87-8317-9143ad3db1e7,HDFC-CA-29833423,2025-09-17,2025-09-17,CREDIT,141385,106217913,INR,Alpha Corp,IMPS-CLIENT-5698,Client Collection,IMPS
3e1d3dbc-1b26-488f-9d77-8966333c97fc,HDFC-CA-29833423,2025-09-17,2025-09-17,CREDIT,54167,106272080,INR,Beta Solutions,IMPS-CLIENT-1983,Client Collection,IMPS
103a0d92-9ec6-4a6d-85a0-d6d5fc3c7ab5,HDFC-CA-29833423,2025-09-17,2025-09-17,CREDIT,193415,106465495,INR,Alpha Corp,IMPS-CLIENT-3843,Client Collection,IMPS
e7661ac9-e5a8-48c8-8f24-bda1a1f1f2e1,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,4424,106461071,INR,Swiggy,NEFT-VENDOR-7940,Vendor Payment,NEFT
5c27329c-8177-46c5-ac5a-7627fc46d2e6,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,62545,106398526,INR,Staples India,NEFT-VENDOR-9222,Vendor Payment,NEFT
3b37d5f9-91a4-41f5-ab7d-d8e8f05d7c20,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,6011,106392515,INR,Prestige Office Rentals,UPI-EXP-65531,Operating Expense,UPI
63113d9c-19ce-421b-a334-834202dda564,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,1484,106391031,INR,Staples India,UPI-EXP-22050,Operating Expense,UPI
05791c8d-6352-47ee-be3c-5d8ee9c283e0,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,4472,106386559,INR,Swiggy,UPI-EXP-26401,Operating Expense,UPI
80f392ef-80c1-4b06-ab63-c9ce11e93995,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,6287,106380272,INR,Prestige Office Rentals,UPI-EXP-62481,Operating Expense,UPI
8df22ca2-da33-46d8-8a7a-51fd0f27a966,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,5271,106375001,INR,AWS India Pvt Ltd,UPI-EXP-38692,Operating Expense,UPI
169aa478-eb2c-448b-8d4d-003d2574b31e,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,3413,106371588,INR,ACT Fibernet,UPI-EXP-83307,Operating Expense,UPI
6e51b559-0e24-485d-b73c-65d5fe61bd86,HDFC-CA-29833423,2025-09-17,2025-09-17,DEBIT,5156,106366432,INR,BESCOM,UPI-EXP-71398,Operating Expense,UPI
bafadd9d-acd1-4343-a609-4b2f6011fb68,HDFC-CA-29833423,2025-09-18,2025-09-18,CREDIT,107100,106473532,INR,Delta Systems,IMPS-CLIENT-7233,Client Collection,IMPS
0f096143-ae4b-4a1d-b168-d9769288b94b,HDFC-CA-29833423,2025-09-18,2025-09-18,CREDIT,68207,106541739,INR,Alpha Corp,IMPS-CLIENT-7086,Client Collection,IMPS
948fcade-02e5-468e-bb18-bde7d8b0877c,HDFC-CA-29833423,2025-09-18,2025-09-18,CREDIT,194514,106736253,INR,Delta Systems,IMPS-CLIENT-4190,Client Collection,IMPS
d8956d83-a5e7-4147-9b2a-5266261d1388,HDFC-CA-29833423,2025-09-18,2025-09-18,CREDIT,95757,106832010,INR,Alpha Corp,IMPS-CLIENT-2710,Client Collection,IMPS
ef0f916b-b4cc-4b61-9651-0a866779d0ca,HDFC-CA-29833423,2025-09-18,2025-09-18,CREDIT,45397,106877407,INR,Gamma Technologies,IMPS-CLIENT-6496,Client Collection,IMPS
4bb5405e-9e5a-416e-b7f2-eb1d61a3627a,HDFC-CA-29833423,2025-09-18,2025-09-18,DEBIT,34395,106843012,INR,Staples India,NEFT-VENDOR-3666,Vendor Payment,NEFT
59ca0086-c1ad-467e-8834-92683b7c4082,HDFC-CA-29833423,2025-09-18,2025-09-18,DEBIT,735,106842277,INR,Prestige Office Rentals,UPI-EXP-88264,Operating Expense,UPI
00c276b9-e166-4ba9-bd48-82883896f7d1,HDFC-CA-29833423,2025-09-18,2025-09-18,DEBIT,289,106841988,INR,Staples India,UPI-EXP-34607,Operating Expense,UPI
