invoice_id,client_id,client_name,invoice_number,invoice_date,due_date,service_type,gross_amount,tax_amount,net_amount,collection_status
3673465e-71ae-4313-84ec-a8d93e958452,C003,Gamma Technologies,C003-INV-35122,2025-06-24,2025-07-24,IT Consulting,127026,22864.68,149890.68,Overdue
8b07702f-d735-401a-8953-2f4842278658,C001,Alpha Corp,C001-INV-59449,2025-12-09,2026-01-08,IT Consulting,173163,31169.34,204332.34,Pending
08ce3d26-c1aa-40ba-86a3-6cbe7cb800cf,C004,Delta Systems,C004-INV-85459,2025-05-24,2025-07-08,IT Consulting,184474,33205.32,217679.32,Overdue
d08bb067-f964-4932-854c-4e70b65da02a,C005,Epsilon Infotech,C005-INV-24282,2025-01-12,2025-02-11,IT Consulting,241569,43482.42,285051.42,Pending
0d3f70d9-bdd6-46cd-b015-9efd9478c074,C002,Beta Solutions,C002-INV-46101,2025-10-12,2025-11-11,IT Consulting,267688,48183.84,315871.83999999997,Pending
1ee70f01-96fd-4c47-9834-4bafa8b195d5,C002,Beta Solutions,C002-INV-54555,2025-08-27,2025-09-26,IT Consulting,226600,40788.0,267388.0,Collected
e7692861-f734-41b7-9e14-94494cc7364f,C003,Gamma Technologies,C003-INV-48191,2025-12-18,2026-01-17,IT Consulting,273599,49247.82,322846.82,Collected
0afa79c4-c4cf-464c-a631-7529c307fcef,C002,Beta Solutions,C002-INV-56538,2025-04-21,2025-05-21,IT Consulting,250552,45099.36,295651.36,Collected
e4e84113-6f98-4b7c-b5b1-65a4554cc7e5,C005,Epsilon Infotech,C005-INV-26014,2025-05-12,2025-06-26,IT Consulting,281599,50687.82,332286.82,Pending
04c22b86-b0e6-472c-9144-43d86d4bf99f,C002,Beta Solutions,C002-INV-22396,2025-03-14,2025-04-13,IT Consulting,73608,13249.44,86857.44,Overdue
3631e052-7b1c-4806-9a23-86616f6b4a78,C005,Epsilon Infotech,C005-INV-26223,2025-08-21,2025-10-05,IT Consulting,239071,43032.78,282103.78,Overdue
9b9f0ef8-8257-4bcf-8c59-806c7a1482ce,C001,Alpha Corp,C001-INV-87767,2025-11-07,2025-12-07,IT Consulting,113201,20376.18,133577.18,Collected
841150b4-1817-4756-910d-c9b38886a2ee,C002,Beta Solutions,C002-INV-63083,2025-09-10,2025-10-10,IT Consulting,85312,15356.16,100668.16,Overdue
90a0c04b-eb7d-426e-8a33-fab65c7a0e5d,C003,Gamma Technologies,C003-INV-63300,2025-04-26,2025-05-26,IT Consulting,281311,50635.98,331946.98,Collected
9ef21f01-1d37-4735-b544-5b80303b06b0,C001,Alpha Corp,C001-INV-52918,2025-02-12,2025-03-29,IT Consulting,248809,44785.62,293594.62,Pending
3135eaef-aa0f-4358-9c4b-c8c04b1a8186,C001,Alpha Corp,C001-INV-82423,2025-08-25,2025-10-09,IT Consulting,254187,45753.66,299940.66000000003,Overdue
5148add8-50ee-4b92-a837-8f3265331e2f,C005,Epsilon Infotech,C005-INV-34225,2025-01-05,2025-02-04,IT Consulting,288947,52010.46,340957.46,Collected
817b341e-1a49-4f96-abd1-c5efc824f453,C001,Alpha Corp,C001-INV-64397,2025-01-16,2025-02-15,IT Consulting,137710,24787.8,162497.8,Collected
a50d2da7-4e31-4f41-9f06-433fd1330998,C005,Epsilon Infotech,C005-INV-59452,2025-03-07,2025-04-06,IT Consulting,114064,20531.52,134595.52,Pending
a02c42b4-d4c4-410b-ae5b-943b14a7f735,C004,Delta Systems,C004-INV-47178,2025-11-23,2026-01-07,IT Consulting,119176,21451.68,140627.68,Overdue
31bc3317-82cf-4aa1-bc4d-779ea300d113,C001,Alpha Corp,C001-INV-91403,2025-08-01,2025-08-31,IT Consulting,281284,50631.12,331915.12,Overdue
38cf45c9-01f5-4e34-a093-126ac492770d,C002,Beta Solutions,C002-INV-55323,2025-07-20,2025-09-03,IT Consulting,209840,37771.2,247611.2,Collected
3a55b6e6-ea83-40b5-bf7c-f76b6395da32,C001,Alpha Corp,C001-INV-19294,2025-02-09,2025-03-26,IT Consulting,208254,37485.72,245739.72,Collected
50972aa8-b748-4899-8f98-d8f801c67cba,C005,Epsilon Infotech,C005-INV-80677,2025-11-24,2026-01-08,IT Consulting,78535,14136.3,92671.3,Pending
6c37ea77-c311-40b4-83f8-2eb348bfce47,C002,Beta Solutions,C002-INV-72566,2025-04-29,2025-06-13,IT Consulting,188907,34003.26,222910.26,Pending
01c7aa6c-7e60-4896-87c1-c1d4bef7e407,C001,Alpha Corp,C001-INV-63382,2025-10-28,2025-11-27,IT Consulting,248317,44697.06,293014.06,Collected
0d7c9a97-3ca6-4368-947c-58ea406a5a44,C002,Beta Solutions,C002-INV-88900,2025-03-22,2025-04-21,IT Consulting,209008,37621.44,246629.44,Overdue
8ae3769e-49cf-4e4e-9798-3e1502d9eb75,C002,Beta Solutions,C002-INV-46047,2025-02-07,2025-03-09,IT Consulting,168303,30294.54,198597.54,Pending
e29e17b1-ad3e-4b59-8561-21bc84e4dc73,C003,Gamma Technologies,C003-INV-43442,2025-08-03,2025-09-02,IT Consulting,74176,13351.68,87527.68,Collected
900bf707-7f75-4f4a-9940-cd29e3f634ba,C003,Gamma Technologies,C003-INV-15616,2025-03-08,2025-04-22,IT Consulting,296590,53386.2,349976.2,Pending
aeb50cdf-685f-4299-bb6f-9f4a27aa27eb,C001,Alpha Corp,C001-INV-61838,2025-06-22,2025-07-22,IT Consulting,179073,32233.14,211306.14,Pending
0ea20bad-07eb-4305-b4e4-0dfe3d726bcd,C004,Delta Systems,C004-INV-26880,2025-01-24,2025-02-23,IT Consulting,80543,14497.74,95040.74,Pending
c9c87ad1-b306-4b5b-a3df-fe35b243037a,C001,Alpha Corp,C001-INV-17259,2025-01-22,2025-02-21,IT Consulting,279331,50279.58,329610.58,Overdue
68de4b46-8574-4f89-b7e4-871ba4194abf,C002,Beta Solutions,C002-INV-89616,2025-07-04,2025-08-18,IT Consulting,154288,27771.84,182059.84,Collected
46c0df07-580c-40cc-8594-d79de3421c4a,C001,Alpha Corp,C001-INV-69720,2025-07-17,2025-08-16,IT Consulting,229544,41317.92,270861.92,Collected
2dd1261e-f73b-4e9e-b720-d5df8b05114f,C003,Gamma Technologies,C003-INV-33004,2025-04-19,2025-05-19,IT Consulting,299767,53958.06,353725.06,Collected
b54b9e2b-dd5f-4737-bd03-f0d77cd6e92b,C003,Gamma Technologies,C003-INV-66333,2025-06-24,2025-08-08,IT Consulting,63645,11456.1,75101.1,Overdue
45549231-5aa8-4f62-9838-d99c643fbfbc,C005,Epsilon Infotech,C005-INV-24257,2025-04-04,2025-05-19,IT Consulting,199957,35992.26,235949.26,Pending
98c0b785-b0ad-4b57-bb8b-05202e7b83da,C004,Delta Systems,C004-INV-37637,2025-08-06,2025-09-05,IT Consulting,212838,38310.84,251148.84,Overdue
63d3bb42-112f-4e67-b372-4de59e3a0669,C003,Gamma Technologies,C003-INV-41732,2025-05-29,2025-06-28,IT Consulting,80363,14465.34,94828.34,Pending
d809bf94-01d8-46ed-985d-0b1221446d50,C005,Epsilon Infotech,C005-INV-35437,2025-01-03,2025-02-17,IT Consulting,254536,45816.48,300352.48,Pending
b099233a-1510-4b7a-beef-fd9088c2068f,C003,Gamma Technologies,C003-INV-97439,2025-05-02,2025-06-16,IT Consulting,276186,49713.48,325899.48,Overdue
8fe412f9-700c-4c57-8314-7b35d2d0583e,C005,Epsilon Infotech,C005-INV-37782,2025-03-11,2025-04-25,IT Consulting,62090,11176.2,73266.2,Collected
8b5bcc1f-e0de-4274-93af-54e40b5608c9,C003,Gamma Technologies,C003-INV-23431,2025-11-11,2025-12-11,IT Consulting,63998,11519.64,75517.64,Overdue
e7807314-9572-464d-8e71-2b433196b85f,C003,Gamma Technologies,C003-INV-16224,2025-08-20,2025-09-19,IT Consulting,208775,37579.5,246354.5,Overdue
ee1974e6-d6d9-4e04-a3bb-1cf0db9c8165,C003,Gamma Technologies,C003-INV-47925,2025-10-17,2025-11-16,IT Consulting,260576,46903.68,307479.68,Pending
775d21aa-64d1-4d14-9186-033b58d8b5e7,C005,Epsilon Infotech,C005-INV-69389,2025-04-04,2025-05-04,IT Consulting,237341,42721.38,280062.38,Pending
aa0ac47a-3b79-4c01-9ce9-8a2df4d68c23,C005,Epsilon Infotech,C005-INV-88361,2025-03-26,2025-05-10,IT Consulting,248238,44682.84,292920.83999999997,Overdue
d6d63927-ecbf-4dd2-b197-85307167fb3f,C005,Epsilon Infotech,C005-INV-91852,2025-11-16,2025-12-31,IT Consulting,250967,45174.06,296141.06,Overdue
41a7337c-198f-4a59-824f-e3ee8ee91ca5,C004,Delta Systems,C004-INV-82443,2025-12-03,2026-01-17,IT Consulting,267653,48177.54,315830.54,Overdue
0eb9f43d-807c-4f9a-9204-6ef67be308e3,C005,Epsilon Infotech,C005-INV-78447,2025-11-04,2025-12-19,IT Consulting,73502,13230.36,86732.36,Pending
76d4533b-5e04-4943-8534-c27532b3518f,C002,Beta Solutions,C002-INV-60344,2025-10-02,2025-11-16,IT Consulting,201854,36333.72,238187.72,Overdue
8c52bdec-16ba-47c6-a71d-bdc4b144e6b8,C005,Epsilon Infotech,C005-INV-84100,2025-05-08,2025-06-07,IT Consulting,136600,24588.0,161188.0,Collected
b78a7448-d396-41fe-bf8e-d952d2146032,C003,Gamma Technologies,C003-INV-91105,2025-01-11,2025-02-25,IT Consulting,199286,35871.48,235157.48,Collected
f2b6eda9-8759-4631-ad20-1e460dada343,C002,Beta Solutions,C002-INV-39232,2025-04-08,2025-05-08,IT Consulting,98484,17727.12,116211.12,Pending
4f7d6a7b-a44d-4187-96b1-2818c7434b0a,C002,Beta Solutions,C002-INV-83380,2025-08-09,2025-09-23,IT Consulting,197826,35608.68,233434.68,Collected
63f5bfd9-3fa2-45be-9f54-23409073f799,C004,Delta Systems,C004-INV-71994,2025-11-15,2025-12-15,IT Consulting,196252,35325.36,231577.36,Collected
443f6d0a-126f-437d-984f-eb7d65155552,C004,Delta Systems,C004-INV-64749,2025-11-24,2025-12-24,IT Consulting,169847,30572.46,200419.46,Collected
8626fcea-1f2a-4bff-8f36-e0718c603e2d,C004,Delta Systems,C004-INV-83617,2025-03-31,2025-04-30,IT Consulting,131134,23604.12,154738.12,Overdue
0f2df153-da93-4fd5-9693-cf6c1bcc79ab,C002,Beta Solutions,C002-INV-97837,2025-09-24,2025-10-24,IT Consulting,135400,24372.0,159772.0,Overdue
58208835-3dbc-4cf0-ae7f-08c4f1ab202d,C005,Epsilon Infotech,C005-INV-78184,2025-07-05,2025-08-04,IT Consulting,285542,51397.56,336939.56,Collected
a39a39a6-b333-466a-8a6f-c05b626add7a,C005,Epsilon Infotech,C005-INV-10402,2025-01-09,2025-02-23,IT Consulting,267058,48070.44,315128.44,Pending
5ad9d2b0-d923-49eb-833b-e70fc2f109fd,C004,Delta Systems,C004-INV-84221,2025-12-06,2026-01-05,IT Consulting,87344,15721.92,103065.92,Overdue
edd7eeff-fbc0-42b7-8b8a-b4a35a0db8c9,C004,Delta Systems,C004-INV-29299,2025-06-24,2025-07-24,IT Consulting,193983,34916.94,228899.94,Pending
251d08c6-29d6-4fa7-9b6c-730c1e6eafff,C005,Epsilon Infotech,C005-INV-96627,2025-07-03,2025-08-02,IT Consulting,163808,29485.44,193293.44,Pending
f5ea962f-03d1-4899-8687-b639302f758e,C001,Alpha Corp,C001-INV-59584,2025-10-09,2025-11-23,IT Consulting,200185,36033.3,236218.3,Pending
eb8a94ab-95b2-4a29-82b7-9f09c93c45b4,C004,Delta Systems,C004-INV-38394,2025-11-19,2025-12-19,IT Consulting,292079,52574.22,344653.22,Collected
ef3c8e25-6475-40cb-a8bf-d7b02398e0ef,C005,Epsilon Infotech,C005-INV-98081,2025-09-04,2025-10-19,IT Consulting,75756,13636.08,89392.08,Overdue
51db4488-3235-4f97-9d91-e86eb69bad42,C002,Beta Solutions,C002-INV-54151,2025-04-08,2025-05-23,IT Consulting,199817,35967.06,235784.06,Collected
99f771de-1297-4952-903a-7a8b26aebf95,C003,Gamma Technologies,C003-INV-80971,2025-04-09,2025-05-24,IT Consulting,154509,27811.62,182320.62,Collected
ca64a893-25da-426b-b467-99294951afb2,C002,Beta Solutions,C002-INV-76719,2025-10-28,2025-12-12,IT Consulting,272760,49096.8,321856.8,Pending
cd7492eb-c730-4ded-b92a-25ef081aec96,C001,Alpha Corp,C001-INV-39325,2025-01-16,2025-02-15,IT Consulting,175414,31574.52,206988.52,Collected
0eca7264-6ad6-462e-9118-96c46ccdfeb1,C001,Alpha Corp,C001-INV-61206,2025-12-08,2026-01-22,IT Consulting,207389,37330.02,244719.02,Pending
f566daed-b4d7-45b2-95f6-8b590bcb5128,C001,Alpha Corp,C001-INV-60749,2025-01-29,2025-02-28,IT Consulting,268552,48339.36,316891.36,Overdue
ba41eb44-023d-4a5e-a24f-754ec4307a48,C002,Beta Solutions,C002-INV-35340,2025-02-08,2025-03-10,IT Consulting,225194,40534.92,265728.92,Overdue
c50ca645-c511-434a-92e0-a66dd17487c1,C003,Gamma Technologies,C003-INV-18679,2025-01-14,2025-02-13,IT Consulting,297816,53606.88,351422.88,Pending
42704880-eb64-4192-8b0c-f7b75003a6f7,C005,Epsilon Infotech,C005-INV-48408,2025-01-29,2025-03-15,IT Consulting,70998,12779.64,83777.64,Overdue
13fb9a91-fa66-47c0-bb06-c48026d767c4,C005,Epsilon Infotech,C005-INV-69393,2025-02-07,2025-03-24,IT Consulting,64240,11563.2,75803.2,Pending
c39f178e-a12a-412f-991d-b03ff381db2b,C002,Beta Solutions,C002-INV-86344,2025-11-19,2025-12-19,IT Consulting,278547,50138.46,328685.46,Pending
3b5ef197-f00e-4995-b4c3-8dcf9fe46578,C004,Delta Systems,C004-INV-58281,2025-11-18,2025-12-18,IT Consulting,63185,11373.3,74558.3,Collected
9f6d379b-4e4f-468a-b9a2-c926a2f40606,C003,Gamma Technologies,C003-INV-74915,2025-05-19,2025-06-18,IT Consulting,284807,51265.26,336072.26,Pending
47e862f6-a53d-48ae-a168-3fe6b813fe40,C004,Delta Systems,C004-INV-31274,2025-11-03,2025-12-18,IT Consulting,152429,27437.22,179866.22,Collected
6487f8bf-efde-40f8-836e-7d9e4fb4a644,C004,Delta Systems,C004-INV-63955,2025-03-13,2025-04-27,IT Consulting,250007,45001.26,295008.26,Overdue
40125b2c-1db7-4541-b113-3d9ef1ed396f,C002,Beta Solutions,C002-INV-12550,2025-11-02,2025-12-02,IT Consulting,140321,25257.78,165578.78,Overdue
1f026def-a400-40a0-8394-29e7679cc7be,C001,Alpha Corp,C001-INV-60393,2025-09-09,2025-10-24,IT Consulting,291914,52544.52,344458.52,Collected
310bdea9-b017-4ff4-9309-1473b9f52c6b,C002,Beta Solutions,C002-INV-44543,2025-10-17,2025-11-16,IT Consulting,251618,45291.24,296909.24,Collected
7086f377-9752-4d8d-9221-ca3be12e2d54,C004,Delta Systems,C004-INV-35594,2025-09-26,2025-11-10,IT Consulting,67605,12168.9,79773.9,Collected
aa17bdcb-d049-4a6f-9104-2508b3766f6e,C002,Beta Solutions,C002-INV-27388,2025-08-21,2025-09-20,IT Consulting,73379,13208.22,86587.22,Pending
4586ea15-d8f2-4a15-a724-b186edaea330,C003,Gamma Technologies,C003-INV-62600,2025-03-29,2025-04-28,IT Consulting,140371,25266.78,165637.78,Collected
8c610020-f422-4fa0-9e07-d3f157414611,C004,Delta Systems,C004-INV-11394,2025-10-06,2025-11-05,IT Consulting,171701,30906.18,202607.18,Collected
5f5f6947-c2de-4cda-83a3-fb2bfc48c76f,C002,Beta Solutions,C002-INV-89026,2025-12-14,2026-01-13,IT Consulting,70603,12708.54,83311.54000000001,Collected
faaf5a50-1572-4b3a-87d5-a12d88887c55,C001,Alpha Corp,C001-INV-65299,2025-07-14,2025-08-13,IT Consulting,107375,19327.5,126702.5,Collected
327e3cf6-a448-4a96-a1ec-4f63b1797830,C005,Epsilon Infotech,C005-INV-71306,2025-12-09,2026-01-23,IT Consulting,84696,15245.28,99941.28,Pending
ee61de1e-a4e3-4822-b364-ea851e7e3b30,C005,Epsilon Infotech,C005-INV-25894,2025-10-21,2025-12-05,IT Consulting,148561,26740.98,175301.98,Collected
d2917b6b-0979-4b68-a871-f19526da4523,C002,Beta Solutions,C002-INV-97539,2025-08-18,2025-09-17,IT Consulting,283675,51061.5,334736.5,Overdue
50808928-3a7d-449e-a8a0-fabb30438d69,C003,Gamma Technologies,C003-INV-16446,2025-06-07,2025-07-22,IT Consulting,205334,36960.12,242294.12,Overdue
c1e74521-3023-4583-b6e0-f2f7aa27c1e6,C002,Beta Solutions,C002-INV-28461,2025-10-24,2025-12-08,IT Consulting,62526,11254.68,73780.68,Pending
d281c8b6-05b4-4e18-b5d7-984d3cf26eff,C003,Gamma Technologies,C003-INV-22388,2025-09-19,2025-10-19,IT Consulting,264292,47572.56,311864.56,Pending
7f885069-e8d0-45d5-a952-99202e1b162c,C003,Gamma Technologies,C003-INV-69210,2025-05-26,2025-06-25,IT Consulting,111999,20159.82,132158.82,Collected
7dbd3094-f7ef-4ac2-bad2-d6f9356fc77c,C003,Gamma Technologies,C003-INV-80016,2025-02-22,2025-04-08,IT Consulting,173312,31196.16,204508.16,Collected
b754c8e5-be69-4dc3-92cd-2f63e110173b,C002,Beta Solutions,C002-INV-77291,2025-08-26,2025-10-10,IT Consulting,224922,40485.96,265407.96,Collected
c75b6978-3295-4003-acf8-a33d6352c23e,C002,Beta Solutions,C002-INV-31165,2025-02-08,2025-03-10,IT Consulting,268617,48351.06,316968.06,Overdue
de376113-9b1c-4853-8ccb-2db8c6d5bd59,C001,Alpha Corp,C001-INV-92348,2025-09-09,2025-10-09,IT Consulting,76827,13828.86,90655.86,Collected
2ffc14e2-8814-4248-9d47-84a07ebe3004,C003,Gamma Technologies,C003-INV-85041,2025-09-23,2025-11-07,IT Consulting,94989,17098.02,112087.02,Overdue
aeeb34ec-2e4f-446a-8205-b08f5e733d35,C003,Gamma Technologies,C003-INV-65839,2025-09-09,2025-10-24,IT Consulting,111306,20035.08,131341.08000000002,Collected
649a1128-a36f-4fb9-aeea-bd911bbd5eb8,C005,Epsilon Infotech,C005-INV-77541,2025-05-05,2025-06-04,IT Consulting,272318,49017.24,321335.24,Collected
2552a688-7f38-46e6-92a2-3d1bb26d4544,C005,Epsilon Infotech,C005-INV-13821,2025-12-15,2026-01-29,IT Consulting,157066,28271.88,185337.88,Pending
85981a51-ed1e-4767-9e84-a5115b6bc158,C002,Beta Solutions,C002-INV-13003,2025-10-21,2025-12-05,IT Consulting,243668,43860.24,287528.24,Pending
9bb93baf-8b67-4565-92fd-dd0f08edf812,C005,Epsilon Infotech,C005-INV-99226,2025-10-06,2025-11-20,IT Consulting,155586,28005.48,183591.48,Collected
460196cc-bdd1-4b7e-9ff0-fe86c7cb3f15,C004,Delta Systems,C004-INV-75072,2025-09-02,2025-10-02,IT Consulting,155554,27999.72,183553.72,Collected
b915c8b2-e610-482b-94e7-cd61edc54950,C004,Delta Systems,C004-INV-12026,2025-09-23,2025-10-23,IT Consulting,275470,49584.6,325054.6,Pending
911e5cbe-86d8-4fb4-956f-c3ce76dc908b,C001,Alpha Corp,C001-INV-96364,2025-07-12,2025-08-11,IT Consulting,72112,12980.16,85092.16,Collected
588b9fac-5331-46cf-afd9-a34aaf58f7c7,C002,Beta Solutions,C002-INV-98327,2025-04-25,2025-06-09,IT Consulting,135954,24471.72,160425.72,Collected
87db8dd2-5c75-4153-8282-00b89fbe2e9d,C001,Alpha Corp,C001-INV-53915,2025-07-21,2025-09-04,IT Consulting,53888,9699.84,63587.84,Overdue
a82c7679-4cce-434f-a115-e6915b2378e6,C004,Delta Systems,C004-INV-84636,2025-02-23,2025-04-09,IT Consulting,156151,28107.18,184258.18,Collected
f4e4ded8-abdd-40a6-a9f2-190d369f98a0,C001,Alpha Corp,C001-INV-84792,2025-09-25,2025-10-25,IT Consulting,69071,12432.78,81503.78,Collected
b8224646-3949-4dc2-9232-905e22a7b865,C003,Gamma Technologies,C003-INV-87879,2025-10-18,2025-12-02,IT Consulting,169727,30550.86,200277.86,Collected
ed539bd5-06cd-45d6-936b-fd6833718778,C005,Epsilon Infotech,C005-INV-66355,2025-10-30,2025-12-14,IT Consulting,111661,20098.98,131759.98,Overdue
b52bf5f7-8b11-4b44-8701-dc1364a428f0,C005,Epsilon Infotech,C005-INV-81660,2025-10-05,2025-11-19,IT Consulting,255350,45963.0,301313.0,Collected
ae2447a1-a2b1-4ebf-9c27-958a5e80ac0f,C002,Beta Solutions,C002-INV-53369,2025-03-06,2025-04-05,IT Consulting,273051,49149.18,322200.18,Collected
bca80034-b390-44ad-8240-0fadd412acc1,C005,Epsilon Infotech,C005-INV-81078,2025-12-21,2026-01-20,IT Consulting,223621,40251.78,263872.78,Pending
481b1134-843d-4fe5-9a72-61131b4cf205,C005,Epsilon Infotech,C005-INV-48255,2025-12-21,2026-02-04,IT Consulting,183001,32940.18,215941.18,Overdue
e54a2958-934b-432d-80ad-f8ac46314955,C002,Beta Solutions,C002-INV-89918,2025-06-02,2025-07-17,IT Consulting,271809,48925.62,320734.62,Overdue
a1e19d75-73a9-4263-bf57-12095817f46f,C005,Epsilon Infotech,C005-INV-21011,2025-11-19,2025-12-19,IT Consulting,219678,39542.04,259220.04,Pending
f3ba15c6-20e4-4571-a3ab-a6084bd65d7c,C003,Gamma Technologies,C003-INV-14692,2025-08-20,2025-10-04,IT Consulting,262404,47232.72,309636.72,Overdue
dc524ea4-2412-48c9-9383-8815b2203b08,C004,Delta Systems,C004-INV-33467,2025-02-16,2025-04-02,IT Consulting,292129,52583.22,344712.22,Collected
36199868-eb24-49c8-aab1-d23dc16ea8ff,C005,Epsilon Infotech,C005-INV-72600,2025-07-25,2025-09-08,IT Consulting,152366,27425.88,179791.88,Collected
57c44c08-a915-45ea-aa3d-dbbcb6202f7b,C005,Epsilon Infotech,C005-INV-90685,2025-12-03,2026-01-02,IT Consulting,56872,10236.96,67108.95999999999,Pending
5748b2b6-f29e-43a6-bdc9-648122c6d1f5,C003,Gamma Technologies,C003-INV-18320,2025-07-14,2025-08-13,IT Consulting,210962,37973.16,248935.16,Overdue
c1df9edc-1aa4-41bd-b623-aef2188cb764,C004,Delta Systems,C004-INV-81037,2025-09-11,2025-10-26,IT Consulting,150787,27141.66,177928.66,Collected
4f7ad494-c3af-4dc2-9a0c-024e3421f427,C005,Epsilon Infotech,C005-INV-75172,2025-10-22,2025-12-06,IT Consulting,182593,32866.74,215459.74,Overdue
4f39fc90-3f9b-4189-8222-3b0b7e552930,C002,Beta Solutions,C002-INV-85602,2025-03-08,2025-04-22,IT Consulting,185296,33353.28,218649.28,Collected
b0ef8268-aee7-4804-bb9b-058a997dfd70,C004,Delta Systems,C004-INV-78732,2025-01-20,2025-03-06,IT Consulting,228667,41160.06,269827.06,Collected
c03325cf-cc5d-449a-b4d6-82ffc730c2e7,C004,Delta Systems,C004-INV-91946,2025-11-26,2025-12-26,IT Consulting,228871,41196.78,270067.78,Collected
6f11ca35-8758-44a5-b8f7-a49787f5ac31,C003,Gamma Technologies,C003-INV-13918,2025-01-27,2025-03-13,IT Consulting,281478,50666.04,332144.04,Overdue
6b4e8dc9-dd6e-48df-8ae7-9eed79f36aa4,C003,Gamma Technologies,C003-INV-91204,2025-07-19,2025-09-02,IT Consulting,240759,43336.62,284095.62,Pending
cb50cf4e-1d3b-4469-9e4e-4433caf66eea,C004,Delta Systems,C004-INV-98212,2025-10-19,2025-11-18,IT Consulting,58030,10445.4,68475.4,Collected
2806b238-21d8-4ada-b506-2e7acc25c68f,C002,Beta Solutions,C002-INV-54909,2025-05-24,2025-06-23,IT Consulting,254047,45728.46,299775.46,Pending
8b55a203-bd56-45cc-9b70-2ab3c7f11ac6,C003,Gamma Technologies,C003-INV-78627,2025-05-09,2025-06-08,IT Consulting,294903,53082.54,347985.54,Pending
34f06d46-d9f8-49df-97bc-e6a832690aa6,C004,Delta Systems,C004-INV-28396,2025-10-31,2025-12-15,IT Consulting,101408,18253.44,119661.44,Pending
e5e2a256-b77b-4e70-a4ea-2e912d0bb4d6,C005,Epsilon Infotech,C005-INV-42325,2025-05-31,2025-06-30,IT Consulting,217326,39118.68,256444.68,Overdue
66b0f80e-04c1-4d2f-bb49-79f4824cf3dd,C002,Beta Solutions,C002-INV-61299,2025-12-16,2026-01-30,IT Consulting,256971,46254.78,303225.78,Collected
655eeac1-7408-4d45-9b4d-1640ed4201ae,C002,Beta Solutions,C002-INV-63071,2025-10-07,2025-11-06,IT Consulting,139177,25051.86,164228.86,Collected
0d398051-6819-464f-a7de-5e5d912ddbe2,C003,Gamma Technologies,C003-INV-79866,2025-02-10,2025-03-27,IT Consulting,98916,17804.88,116720.88,Pending
e22fe102-88fd-41c3-95e5-94b14657e269,C004,Delta Systems,C004-INV-31978,2025-04-02,2025-05-17,IT Consulting,151994,27358.92,179352.91999999998,Overdue
adbc6cc1-b5a9-4e13-9058-f000b9643829,C002,Beta Solutions,C002-INV-39133,2025-07-26,2025-08-25,IT Consulting,277628,49973.04,327601.04,Pending
c1e75a5a-8483-4fd4-8e05-bb93c9744799,C005,Epsilon Infotech,C005-INV-39301,2025-11-08,2025-12-23,IT Consulting,76796,13823.28,90619.28,Overdue
12fe88e5-936d-4818-8726-66f2187adafa,C001,Alpha Corp,C001-INV-57946,2025-10-14,2025-11-28,IT Consulting,146791,26422.38,173213.38,Collected
2258013b-ca8e-414a-b963-18f3cbb087d7,C004,Delta Systems,C004-INV-83227,2025-09-23,2025-11-07,IT Consulting,151260,27226.8,178486.8,Pending
b3e5f50d-de3f-4a60-a756-1b74803b7a70,C001,Alpha Corp,C001-INV-73932,2025-11-09,2025-12-24,IT Consulting,248177,44671.86,292848.86,Overdue
cd7b5d44-f6db-4abe-9b4e-ce4db59825bb,C003,Gamma Technologies,C003-INV-35448,2025-05-14,2025-06-13,IT Consulting,51992,9358.56,61350.56,Pending
2f623a86-aa82-4ccb-b687-dd70299916d0,C005,Epsilon Infotech,C005-INV-24836,2025-03-03,2025-04-02,IT Consulting,292828,52709.04,345537.04,Pending
bc7a072b-72bb-4677-a8fc-e87ab51620b5,C005,Epsilon Infotech,C005-INV-36102,2025-09-05,2025-10-05,IT Consulting,62291,11212.38,73503.38,Overdue
63314e77-4c8d-41a2-83ce-996a606df11d,C003,Gamma Technologies,C003-INV-14940,2025-10-25,2025-11-24,IT Consulting,120551,21699.18,142250.18,Collected
c38e95ee-6ade-4777-a94b-f1a66753756b,C003,Gamma Technologies,C003-INV-21561,2025-04-18,2025-06-02,IT Consulting,130630,23513.4,154143.4,Pending
2ac70657-89c2-454f-a65d-d720f6f3756c,C003,Gamma Technologies,C003-INV-52960,2025-08-21,2025-09-20,IT Consulting,135660,24418.8,160078.8,Collected
e92201f6-68e7-488b-b136-533bf511c94b,C001,Alpha Corp,C001-INV-91183,2025-04-21,2025-05-21,IT Consulting,145973,26275.14,172248.14,Collected
c847a658-6c2d-44c6-aff3-b0b4052fae23,C004,Delta Systems,C004-INV-65869,2025-09-01,2025-10-01,IT Consulting,112429,20237.22,132666.22,Pending
553b6b85-a738-45e0-9ba9-5773a80b947a,C003,Gamma Technologies,C003-INV-44832,2025-01-24,2025-02-23,IT Consulting,212731,38291.58,251022.58000000002,Collected
93696d87-848f-415a-bfe5-0459b7f76ddb,C001,Alpha Corp,C001-INV-56381,2025-05-26,2025-06-25,IT Consulting,59225,10660.5,69885.5,Collected
fdd8ae06-af48-46b2-b7aa-54e67bbcd1b7,C004,Delta Systems,C004-INV-87559,2025-07-16,2025-08-15,IT Consulting,232472,41844.96,274316.96,Overdue
3ba2bf00-a376-4c66-9d2a-1be375fc83e4,C004,Delta Systems,C004-INV-27253,2025-10-15,2025-11-14,IT Consulting,208615,37550.7,246165.7,Pending
